0.739999,7.32524,10.5665,0.956175
0.744999,7.354,10.6074,0.959836
0.749999,7.38262,10.6484,0.962894
0.754999,7.41113,10.6894,0.965273
0.759999,7.43956,10.7306,0.966365
0.764999,7.46797,10.7717,0.966932
0.769999,7.49639,10.8129,0.965628
0.774999,7.52486,10.854,0.964045
0.779999,7.55345,10.895,0.960055
0.784999,7.58221,10.9359,0.956093
0.789999,7.61119,10.9766,0.949202
0.794999,7.64043,11.0172,0.94268
0.799999,7.67002,11.0575,0.932724
0.804999,7.69998,11.0975,0.92356
0.809999,7.73039,11.1372,0.910389
0.814999,7.7613,11.1765,0.898541
0.819999,7.79276,11.2154,0.882056
0.824999,7.82481,11.2537,0.867602
0.829999,7.85752,11.2916,0.847989
0.834999,7.8909,11.3288,0.831322
0.839999,7.925,11.3653,0.809711
0.844999,7.9598,11.4012,0.791929
0.849999,7.99532,11.4364,0.769723
0.854999,8.03153,11.4709,0.7517
0.859999,8.06844,11.5046,0.729494
0.864999,8.10601,11.5376,0.711659
0.869999,8.14423,11.5699,0.689454
0.874999,8.18308,11.6013,0.672057
0.879999,8.22255,11.632,0.649852
0.884999,8.26262,11.6619,0.633056
0.889999,8.30325,11.6911,0.610861
0.894999,8.34444,11.7194,0.594756
0.899999,8.38615,11.747,0.572949
0.904999,8.42838,11.7738,0.557519
0.909999,8.47109,11.7998,0.536011
0.914999,8.51426,11.825,0.521168
0.919999,8.55789,11.8494,0.49984
0.924999,8.60194,11.8731,0.485399
0.929999,8.64641,11.8959,0.464391
0.934999,8.69127,11.918,0.450151
0.939999,8.7365,11.9393,0.430332
0.944999,8.78208,11.9599,0.416833
0.949999,8.82798,11.9797,0.398983
0.954999,8.87417,11.9988,0.386739
0.959999,8.92062,12.0173,0.371329
0.964999,8.96731,12.0352,0.360636
0.969999,9.01421,12.0526,0.347889
0.974999,9.06129,12.0694,0.338935
0.979999,9.10852,12.0858,0.328977
0.984999,9.1559,12.1018,0.321877
0.989999,9.20339,12.1174,0.314772
0.994999,9.25097,12.1328,0.30961
0.999999,9.3034,12.1494,0.304992
1.005,9.35588,12.1659,0.302554
1.01,9.40838,12.1823,0.30229
1.015,9.46089,12.1986,0.302554
1.02,9.51336,12.2151,0.305416
1.025,9.56579,12.2317,0.308471
1.03,9.61815,12.2486,0.314308
1.035,9.6704,12.2657,0.320292
1.04,9.72254,12.2833,0.328299
1.045,9.77453,12.3012,0.336189
1.05,9.82637,12.3196,0.344488
1.055,9.87807,12.3383,0.352299
1.06,9.92962,12.3575,0.359516
1.065,9.98104,12.377,0.365907
1.07,10.0324,12.3968,0.371331
1.075,10.0836,12.4169,0.375521
1.08,10.0324,12.3968,0.372166
1.085,10.0837,12.4166,0.363542
1.09,10.135,12.4362,0.367138
1.095,10.1863,12.4561,0.373299
1.1,10.2375,12.4762,0.374994
1.105,10.2887,12.4964,0.377673
1.11,10.3398,12.5167,0.375321
1.115,10.391,12.5368,0.374481
1.12,10.4422,12.5568,0.368599
1.125,10.4936,12.5765,0.364445
1.13,10.5451,12.5959,0.355446
1.135,10.5967,12.6148,0.348036
1.14,10.6485,12.6333,0.336266
1.145,10.7005,12.6511,0.325725
1.15,10.7527,12.6684,0.312055
1.155,10.8052,12.6849,0.299171
1.16,10.8579,12.7008,0.284841
1.165,10.9108,12.7158,0.270686
1.17,10.9639,12.7302,0.256514
1.175,11.0172,12.7437,0.241742
1.18,11.0707,12.7565,0.22816
1.185,11.1243,12.7686,0.213129
1.19,11.1781,12.7799,0.200348
1.195,11.2321,12.7904,0.185257
1.2,11.1781,12.7799,0.197232
1.205,11.2321,12.7907,0.198063
1.21,11.2861,12.8011,0.178954
1.215,11.3403,12.8105,0.16608
1.22,11.3946,12.8191,0.147239
1.225,11.449,12.8268,0.13546
1.23,11.5036,12.8338,0.118866
1.235,11.5582,12.84,0.107909
1.24,11.613,12.8455,0.0929166
1.245,11.6678,12.8503,0.0823309
1.25,11.7226,12.8545,0.0685638
1.255,11.7775,12.858,0.0581444
1.26,11.8324,12.8608,0.0455139
1.265,11.8874,12.863,0.0352499
1.27,11.9423,12.8647,0.0236922
1.275,11.9973,12.8657,0.0136519
1.28,12.0523,12.8662,0.0031094
1.285,12.1073,12.8661,6.27648
1.29,12.1623,12.8654,6.26692
1.295,12.2173,12.8643,6.25739
1.3,12.2723,12.8626,6.24876
1.305,12.3272,12.8605,6.23955
1.31,12.3822,12.8579,6.23181
1.315,12.4371,12.8548,6.22298
1.32,12.3822,12.8579,6.22988
1.325,12.4371,12.8547,6.22021
1.33,12.492,12.851,6.21072
1.335,12.5468,12.8469,6.20588
1.34,12.6016,12.8424,6.19779
1.345,12.6564,12.8376,6.19321
1.35,12.7112,12.8324,6.18538
1.355,12.7659,12.8269,6.18083
1.36,12.8206,12.8211,6.17227
1.365,12.8752,12.8148,6.16667
1.37,12.9298,12.8082,6.15661
1.375,12.9844,12.801,6.14912
1.38,13.0388,12.7934,6.13711
1.385,13.0932,12.7851,6.12716
1.39,13.1475,12.7761,6.11301
1.395,13.2016,12.7665,6.10017
1.4,13.2556,12.756,6.0838
1.405,13.3094,12.7447,6.06771
1.41,13.363,12.7324,6.04919
1.415,13.4164,12.7192,6.02954
1.42,13.4695,12.7048,6.00903
1.425,13.5223,12.6893,5.98557
1.43,13.5747,12.6726,5.9633
1.435,13.6267,12.6547,5.93887
1.44,13.6782,12.6355,5.91471
1.445,13.7293,12.615,5.89028
1.45,13.6782,12.6355,5.91471
1.455,13.7296,12.6159,5.92314
1.46,13.7808,12.5959,5.89872
1.465,13.8316,12.5746,5.87429
1.47,13.8818,12.5521,5.84986
1.475,13.9314,12.5284,5.82544
1.48,13.9804,12.5035,5.80101
1.485,14.0288,12.4774,5.77658
1.49,14.0766,12.4502,5.75215
1.495,14.1237,12.4217,5.72773
1.5,14.1701,12.3922,5.7033
1.505,14.2157,12.3615,5.67887
1.51,14.2606,12.3297,5.65445
1.515,14.3046,12.2968,5.63002
1.52,14.3479,12.2628,5.60559
1.525,14.3903,12.2278,5.58117
1.53,14.4319,12.1918,5.55674
1.535,14.4726,12.1548,5.53231
1.54,14.5123,12.1168,5.50788
1.545,14.5511,12.0778,5.48346
1.55,14.589,12.0379,5.45903
1.555,14.6258,11.9971,5.4346
1.56,14.6617,11.9554,5.41018
1.565,14.6965,11.9128,5.38575
1.57,14.7302,11.8694,5.36132
1.575,14.7629,11.8252,5.3369
1.58,14.7946,11.7802,5.31247
1.585,14.8251,11.7344,5.28804
1.59,14.8544,11.6879,5.26362
1.595,14.8827,11.6407,5.23919
1.6,14.9097,11.5928,5.21476
1.605,14.9356,11.5443,5.19033
1.61,14.9603,11.4952,5.16591
1.615,14.9838,11.4454,5.14148
1.62,15.0061,11.3951,5.11705
1.625,15.0271,11.3443,5.09263
1.63,15.0469,11.293,5.0682
1.635,15.0654,11.2412,5.04377
1.64,15.0827,11.189,5.01935
1.645,15.0987,11.1364,4.99492
1.65,15.1134,11.0834,4.97049
1.655,15.1267,11.03,4.94607
1.66,15.1388,10.9764,4.92164
1.665,15.1496,10.9224,4.89721
1.67,15.159,10.8682,4.87278
1.675,15.1672,10.8139,4.84836
1.68,15.1739,10.7593,4.82393
1.685,15.1794,10.7045,4.7995
1.69,15.1835,10.6497,4.77508
1.695,15.1863,10.5948,4.75065
1.7,15.1877,10.5398,4.72622
1.705,15.1879,10.4848,4.70664
1.71,15.1873,10.4298,4.69413
1.715,15.1861,10.3748,4.68766
1.72,15.1847,10.3198,4.68572
1.725,15.1833,10.2649,4.68731
1.73,15.182,10.2099,4.69196
1.735,15.1811,10.1549,4.69913
1.74,15.1806,10.0999,4.7082
1.745,15.1807,10.0449,4.71889
1.75,15.1813,9.98988,4.73008
1.755,15.1826,9.93489,4.74216
1.76,15.1846,9.87993,4.75372
1.765,15.1872,9.82499,4.76568
1.77,15.1846,9.87993,4.75477
1.775,15.1862,9.82496,4.73034
1.78,15.1877,9.76998,4.74684
1.785,15.1901,9.71503,4.76628
1.79,15.1936,9.66014,4.78425
1.795,15.1979,9.60531,4.79893
1.8,15.203,9.55055,4.8116
1.805,15.2087,9.49585,4.82229
1.81,15.215,9.44121,4.83137
1.815,15.2218,9.38662,4.83922
1.82,15.2289,9.33209,4.84568
1.825,15.2364,9.2776,4.85132
1.83,15.2441,9.22314,4.85572
1.835,15.2521,9.16872,4.85949
1.84,15.2602,9.11433,4.86223
1.845,15.2685,9.05995,4.86451
1.85,15.2769,9.0056,4.86623
1.855,15.2853,8.95125,4.86768
1.86,15.2939,8.89692,4.86899
1.865,15.3025,8.8426,4.87021
1.87,15.3112,8.78829,4.87148
1.875,15.3199,8.73399,4.87288
1.88,15.3112,8.78829,4.87143
1.885,15.3195,8.73392,4.8569
1.89,15.3275,8.67951,4.8606
1.895,15.3358,8.62513,4.8657
1.9,15.3443,8.5708,4.87126
1.905,15.3531,8.51651,4.87554
1.91,15.3622,8.46226,4.88037
1.915,15.3715,8.40805,4.8841
1.92,15.381,8.35388,4.8887
1.925,15.3907,8.29976,4.89241
1.93,15.4007,8.24567,4.89709
1.935,15.4109,8.19162,4.90108
1.94,15.4214,8.13762,4.90598
1.945,15.4321,8.08367,4.91036
1.95,15.443,8.02977,4.915
1.955,15.4542,7.97592,4.91904
1.96,15.4656,7.92211,4.92264
1.965,15.4771,7.86834,4.92542
1.97,15.4888,7.8146,4.92748
1.975,15.5006,7.76087,4.92837
1.98,15.5124,7.70715,4.9287
1.985,15.5241,7.65342,4.92733
