1.47,13.963,12.404,6.54217
1.48,14.0454,12.345,6.43409
1.49,14.1247,12.2819,6.26264
1.5,14.2007,12.2149,6.05034
1.51,14.2731,12.1443,5.81968
1.52,14.3416,12.0701,5.59318
1.53,14.4059,11.9925,5.39333
1.54,14.4659,11.9118,5.2365
1.55,14.5216,11.8281,5.12049
1.56,14.5732,11.7419,5.03965
1.57,14.6208,11.6533,4.98831
1.58,14.6646,11.5627,4.96079
1.59,14.7047,11.4703,4.95144
1.6,14.7413,11.3764,4.95459
1.61,14.7744,11.2814,4.96457
1.62,14.8043,11.1855,4.97572
1.63,14.8311,11.089,4.98392
1.64,14.8553,10.9918,4.98901
1.65,14.8771,10.8942,4.99146
1.66,14.8971,10.7963,4.99175
1.67,14.9156,10.698,4.99034
1.68,14.9329,10.5994,4.98771
1.69,14.9496,10.5008,4.98431
1.7,14.9659,10.402,4.98064
1.71,14.9823,10.3033,4.97714
1.72,14.9992,10.2047,4.9743
1.73,15.0168,10.1062,4.97249
1.74,15.0353,10.0079,4.97162
1.75,15.0544,9.90974,4.97151
1.76,15.0739,9.81167,4.97194
1.77,15.0939,9.71368,4.9727
1.78,15.1141,9.61575,4.97361
1.79,15.1345,9.51784,4.97444
1.8,15.1549,9.41995,4.97499
1.81,15.1751,9.32203,4.97507
1.82,15.1951,9.22407,4.97446
1.83,15.2148,9.12604,4.97301
1.84,15.2341,9.02795,4.97088
1.85,15.2533,8.92982,4.96843
1.86,15.2723,8.83166,4.96599
1.87,15.2913,8.73351,4.96392
1.88,15.3105,8.63537,4.96256
1.89,15.3299,8.53727,4.96226
1.9,15.3496,8.43922,4.96338
1.91,15.3698,8.34126,4.96625
1.92,15.3906,8.24338,4.97122
1.93,15.412,8.14563,4.9786
1.94,15.434,8.04797,4.9879
1.95,15.4561,7.95034,4.99796
1.96,15.4782,7.85271,5.0076
1.97,15.5,7.75501,5.01563
1.98,15.521,7.65719,5.02086
1.99,15.5409,7.5592,5.02211
2,15.5596,7.46097,5.0182
2.01,15.5765,7.36247,5.00793
2.02,15.5916,7.26363,4.99013
2.03,15.6043,7.1644,4.96363
2.04,15.6145,7.06478,4.92846
2.05,15.6223,6.96485,4.88639
2.06,15.6276,6.8647,4.8393
2.07,15.6304,6.76441,4.78909
2.08,15.6308,6.66406,4.73766
2.09,15.6286,6.56374,4.6869
2.1,15.624,6.46353,4.63871
2.11,15.617,6.36353,4.59498
2.12,15.6074,6.2638,4.55761
2.13,15.5954,6.16445,4.52847
2.14,15.5811,6.06549,4.50824
2.15,15.5647,5.96688,4.49587
2.16,15.5465,5.86857,4.4902
2.17,15.527,5.7705,4.49005
2.18,15.5063,5.67263,4.49423
2.19,15.4847,5.5749,4.50158
2.2,15.4627,5.47726,4.5109
2.21,15.4405,5.37965,4.52104
2.22,15.4183,5.28203,4.5308
2.23,15.3966,5.18434,4.53902
2.24,15.3754,5.08654,4.5449
2.25,15.3548,4.98865,4.54861
2.26,15.3347,4.89067,4.55046
2.27,15.315,4.79263,4.55077
2.28,15.2957,4.69453,4.54986
2.29,15.2765,4.59639,4.54804
2.3,15.2576,4.49823,4.54562
2.31,15.2386,4.40005,4.54292
2.32,15.2197,4.30187,4.54025
2.33,15.2007,4.20371,4.53793
2.34,15.1816,4.10558,4.53622
2.35,15.1622,4.00747,4.53511
2.36,15.1428,3.90938,4.53451
2.37,15.1232,3.81132,4.53433
2.38,15.1036,3.71327,4.53451
2.39,15.0838,3.61523,4.53495
2.4,15.0641,3.5172,4.53558
2.41,15.0443,3.41917,4.5363
2.42,15.0244,3.32115,4.53704
2.43,15.0047,3.22312,4.53772
2.44,14.9849,3.12509,4.53825
2.45,14.9652,3.02704,4.53862
2.46,14.9455,2.929,4.53886
2.47,14.9259,2.83094,4.53897
2.48,14.9063,2.73289,4.53897
2.49,14.8867,2.63482,4.53889
2.5,14.8671,2.53676,4.53873
2.51,14.8476,2.43869,4.53852
2.52,14.828,2.34062,4.53826
2.53,14.8085,2.24255,4.53798
